modelName,mrp,brand,image
AX2871,9995,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018995990_658Wx734H_202308310915571.jpeg
AX2872,9995,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018995985_658Wx734H_202308310915581.jpeg
AX4607,14995,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018996038_658Wx734H_202308310920371.jpeg
AX1344,9995,AX,https://justintime.in/cdn/shop/products/AX1344.jpg?v=1681998060&width=533
AX1727,17995,AX,https://justintime.in/cdn/shop/products/AX1727.jpg?v=1681998901&width=533
AX1728,17995,AX,https://justintime.in/cdn/shop/products/AX1728.jpg?v=1681997491&width=533
AX2417,22995,AX,https://justintime.in/cdn/shop/products/AX2417.jpg?v=1681998667&width=533
AX2419,22995,AX,https://justintime.in/cdn/shop/products/AX2419.jpg?v=1681998038&width=533
AX2756,12495,AX,https://img.tatacliq.com/images/i11/658Wx734H/MP000000017717036_658Wx734H_202305271100331.jpeg
AX2861,15495,AX,https://justintime.in/cdn/shop/products/AX2861.jpg?v=1681998474&width=533
AX5264,14995,AX,https://justintime.in/cdn/shop/products/AX5264.jpg?v=1681998770&width=533
AX7132SET,23995,AX,https://justintime.in/cdn/shop/products/AX7132SET.jpg?v=1681997917&width=533
AX7133SET,17495,AX,https://justintime.in/cdn/shop/files/AX7133SET_70a9c9ce-a737-43e7-bdae-0873060ae0e8.jpg?v=1690883100&width=533
AX1958,19995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021007954_658Wx734H_202402021855001.jpeg
AX1959,19995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008033_658Wx734H_202402021900291.jpeg
AX2453,14995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008005_658Wx734H_202402021857381.jpeg
AX2454,17495,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008006_658Wx734H_202402021857401.jpeg
AX2761,13995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008001_658Wx734H_202402021857341.jpeg
AX5275,13995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021007969_658Wx734H_202402021856511.jpeg
AX5661,16995,AX,https://img.tatacliq.com/images/i14/658Wx734H/MP000000019850751_658Wx734H_202310281410271.jpeg
AX7145,14995,AX,https://fossil.scene7.com/is/image/FossilPartners/AX7145SET_7?$sfcc_fos_large$
AX7148,19495,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018996020_658Wx734H_202308310917561.jpeg
AX7152,12495,AX,https://cdn1.coppel.com/images/catalog/pm/7606253-1.jpg
